OccuranceID,Species,Latitude,Longitude,ChecklistID,Date.observed,Year,Month,Day,Start.time,End.time
21871,Danaus plexippus,42.071665,-82.597264,6414,2012-08-24,2012,8,24,17:20,17:40
21883,Danaus plexippus,43.122981,-80.235011,6415,2012-08-26,2012,8,26,10:15,11:45
21887,Danaus plexippus,42.8982,-79.240211,6416,2012-08-26,2012,8,26,13:30,13:30
21897,Danaus plexippus,42.8869756,-79.2244393,6417,2012-08-26,2012,8,26,15:00,16:15
21936,Danaus plexippus,43.838692,-78.967478,6432,2012-09-02,2012,9,2,08:00,13:15
21945,Danaus plexippus,43.9311,-78.975038,6433,2012-09-02,2012,9,2,13:50,14:35
21947,Danaus plexippus,45.384693,-75.706698,6434,2012-08-22,2012,8,22,18:17,19:17
21972,Danaus plexippus,43.734944,-80.940233,6437,2012-09-02,2012,9,2,12:30,12:45
21980,Danaus plexippus,43.728395,-80.969786,6438,2012-09-02,2012,9,2,14:30,15:00
22009,Danaus plexippus,43.261649,-79.767598,6445,2012-09-02,2012,9,2,21:42,22:42
22012,Danaus plexippus,43.261649,-79.767598,6446,2012-09-01,2012,9,1,21:53,22:53
22015,Danaus plexippus,44.378783,-75.933831,6449,2012-09-02,2012,9,2,13:00,15:00
22017,Danaus plexippus,43.424879,-80.514797,6450,2012-09-02,2012,9,2,08:30,09:30
22019,Danaus plexippus,43.424879,-80.514797,6451,2012-09-02,2012,9,2,4 PM,4:30 PM
22022,Danaus plexippus,43.424879,-80.514797,6452,2012-08-30,2012,8,30,17:00,17:15
22025,Danaus plexippus,44.1779,-76.62259,6455,2012-09-01,2012,9,1,10:01,11:01
22037,Danaus plexippus,42.09988,-82.492049,6457,2012-09-01,2012,9,1,11:09,12:09
22049,Danaus plexippus,42.09988,-82.492049,6458,2012-09-02,2012,9,2,11:09,12:09
22053,Danaus plexippus,43.321561,-79.798755,6460,2012-09-03,2012,9,3,11:00,13:30
22062,Danaus plexippus,43.9311,-78.975038,6461,2012-09-03,2012,9,3,13:40,14:10
22069,Danaus plexippus,43.242894,-79.82768,6463,2012-09-03,2012,9,3,16:30,17:15
22071,Danaus plexippus,45.429468,-75.982459,6464,2012-09-02,2012,9,2,09:30,10:00
22078,Danaus plexippus,43.799808,-80.962334,6467,2012-09-03,2012,9,3,11:15,12:15
22084,Danaus plexippus,43.769588,-80.91906,6469,2012-09-03,2012,9,3,12:15,12:30
22094,Danaus plexippus,43.734944,-80.940233,6471,2012-09-03,2012,9,3,12:45,13:15
22100,Danaus plexippus,43.73815,-80.955569,6472,2012-09-03,2012,9,3,16:30,17:30
22105,Danaus plexippus,43.74052,-80.955323,6473,2012-09-03,2012,9,3,16:30,17:30
22129,Danaus plexippus,45.090737,-75.757159,6482,2012-09-03,2012,9,3,22:59,23:59
22138,Danaus plexippus,45.016581,-75.722913,6485,2012-09-03,2012,9,3,11:09,12:09
22149,Danaus plexippus,42.09988,-82.492049,6487,2012-09-03,2012,9,3,11:09,12:09
22155,Danaus plexippus,45.187244,-76.197127,6488,2012-09-03,2012,9,3,11:30,14:00
22163,Danaus plexippus,43.695778,-79.255685,6489,2012-09-01,2012,9,1,17:43,18:43
22168,Danaus plexippus,43.707916,-79.251533,6490,2012-08-30,2012,8,30,17:49,18:49
22169,Danaus plexippus,43.695778,-79.255685,6491,2012-09-02,2012,9,2,18:02,19:02
22172,Danaus plexippus,45.373084,-75.797918,6492,2012-09-04,2012,9,4,10:30,11:45
22210,Danaus plexippus,42.09988,-82.492049,6523,2012-09-04,2012,9,4,11:09,12:09
22242,Danaus plexippus,45.102915,-78.253802,6544,2012-09-01,2012,9,1,03:09,04:09
22265,Danaus plexippus,45.389308,-75.707635,6547,2012-09-05,2012,9,5,03:09,04:09
22274,Danaus plexippus,45.577512,-60.712112,6553,2012-08-25,2012,8,25,18:57,19:57
22294,Danaus plexippus,43.734944,-80.940233,6563,2012-09-05,2012,9,5,11:15,11:30
22305,Danaus plexippus,43.744097,-80.947353,6565,2012-09-05,2012,9,5,12:00,12:30
22327,Danaus plexippus,43.713911,-80.774564,6568,2012-09-05,2012,9,5,15:00,15:30
22337,Danaus plexippus,43.741228,-80.952634,6570,2012-09-05,2012,9,5,16:30,17:15
22345,Danaus plexippus,45.615423,-60.979089,6574,2012-08-30,2012,8,30,06:38,07:38
22438,Danaus plexippus,45.524455,-63.678164,6603,2012-08-27,2012,8,27,08:09,09:09
22470,Danaus plexippus,44.4827,-63.7947,6617,2012-08-30,2012,8,30,02:09,03:09
22548,Danaus plexippus,43.743408,-80.946348,6639,2012-09-06,2012,9,6,15:15,17:00
22566,Danaus plexippus,43.741228,-80.952634,6641,2012-09-06,2012,9,6,15:15,17:00
22577,Danaus plexippus,45.389308,-75.707635,6643,2012-09-06,2012,9,6,08:09,09:09
22593,Danaus plexippus,42.09988,-82.492049,6647,2012-09-06,2012,9,6,10:09,11:09
22597,Danaus plexippus,45.31124,-76.064304,6649,2012-09-07,2012,9,7,02:09,03:09
22600,Danaus plexippus,45.389308,-75.707635,6650,2012-09-07,2012,9,7,11:30,13:00
22604,Danaus plexippus,45.389308,-75.707635,6651,2012-09-07,2012,9,7,04:09,05:09
22617,Danaus plexippus,43.73815,-80.955569,6655,2012-09-07,2012,9,7,12:00,12:15
22628,Danaus plexippus,44.591878,-63.452214,6658,2012-09-07,2012,9,7,19:12,20:12
22638,Danaus plexippus,45.389308,-75.707635,6660,2012-09-03,2012,9,3,15:15,16:30
22640,Danaus plexippus,45.385693,-75.706698,6661,2012-09-03,2012,9,3,16:30,17:00
22644,Danaus plexippus,45.56051,-73.557675,6662,2012-09-05,2012,9,5,18:00,18:05
22650,Danaus plexippus,45.56051,-73.557675,6663,2012-09-06,2012,9,6,13:00,13:10
22664,Danaus plexippus,42.09988,-82.492049,6664,2012-09-07,2012,9,7,10:09,11:09
22669,Danaus plexippus,43.4583,-80.5756,6666,2012-08-20,2012,8,20,10:54,11:54
22672,Danaus plexippus,43.4583,-80.5756,6667,2012-08-21,2012,8,21,10:09,11:09
22674,Danaus plexippus,43.4583,-80.5756,6668,2012-08-22,2012,8,22,10:09,11:09
22675,Danaus plexippus,43.4583,-80.5756,6669,2012-08-23,2012,8,23,10:09,11:09
22678,Danaus plexippus,43.4583,-80.5756,6670,2012-08-24,2012,8,24,10:09,11:09
22679,Danaus plexippus,43.4583,-80.5756,6671,2012-08-25,2012,8,25,10:09,11:09
22681,Danaus plexippus,43.4583,-80.5756,6672,2012-09-26,2012,9,26,10:09,11:09
22683,Danaus plexippus,43.4583,-80.5756,6673,2012-08-27,2012,8,27,11:09,12:09
22686,Danaus plexippus,43.4583,-80.5756,6674,2012-08-28,2012,8,28,11:09,12:09
22690,Danaus plexippus,43.4583,-80.5756,6675,2012-08-29,2012,8,29,11:09,12:09
22693,Danaus plexippus,43.4583,-80.5756,6676,2012-09-02,2012,9,2,11:09,12:09
22695,Danaus plexippus,43.4583,-80.5756,6677,2012-09-03,2012,9,3,11:09,12:09
22698,Danaus plexippus,43.4583,-80.5756,6678,2012-09-05,2012,9,5,11:09,12:09
22702,Danaus plexippus,43.4583,-80.5756,6679,2012-09-07,2012,9,7,11:09,12:09
22748,Danaus plexippus,43.728395,-80.969786,6695,2012-09-09,2012,9,9,12:30,13:00
22755,Danaus plexippus,43.73815,-80.955569,6696,2012-09-09,2012,9,9,12:15,12:30
22760,Danaus plexippus,43.743408,-80.946348,6697,2012-09-09,2012,9,9,16:15,17:30
22776,Danaus plexippus,43.838692,-78.967478,6700,2012-09-09,2012,9,9,08:00,15:00
22785,Danaus plexippus,45.613922,-72.939359,6707,2012-09-09,2012,9,9,20:10,21:10
22787,Danaus plexippus,45.614856,-72.945255,6709,2012-09-09,2012,9,9,20:14,21:14
22795,Danaus plexippus,53.406234,-110.964443,6717,2012-09-08,2012,9,8,18:13,18:23
22809,Danaus plexippus,42.09988,-82.492049,6718,2012-09-09,2012,9,9,01:09,02:09
22810,Danaus plexippus,45.429468,-75.982459,6719,2012-09-09,2012,9,9,14:30,15:00
22822,Danaus plexippus,45.56051,-73.557675,6730,2012-09-10,2012,9,10,02:09,03:09
22833,Danaus plexippus,45.365999,-75.880562,6741,2012-09-09,2012,9,9,11:50,11:50
22841,Danaus plexippus,43.743408,-80.946348,6744,2012-09-10,2012,9,10,15:15,16:15
22850,Danaus plexippus,43.745291,-80.945851,6745,2012-09-10,2012,9,10,15:15,16:15
22879,Danaus plexippus,43.734944,-80.940233,6756,2012-09-11,2012,9,11,12:45,13:00
22883,Danaus plexippus,45.389308,-75.707635,6757,2012-09-11,2012,9,11,03:09,04:09
22890,Danaus plexippus,45.360413,-75.773767,6758,2012-09-11,2012,9,11,03:09,04:09
22892,Danaus plexippus,46.334726,-79.339046,6759,2012-09-02,2012,9,2,13:30,15:30
22902,Danaus plexippus,45.432134,-72.663778,6761,2012-09-11,2012,9,11,11:00,12:30
22907,Danaus plexippus,45.377937,-72.768964,6763,2012-09-11,2012,9,11,13:30,14:00
22914,Danaus plexippus,45.431638,-72.715459,6764,2012-09-11,2012,9,11,12:30,13:00
22922,Danaus plexippus,45.371637,-72.775766,6765,2012-09-11,2012,9,11,14:15,14:45
22940,Danaus plexippus,43.741228,-80.952634,6767,2012-09-11,2012,9,11,15:30,16:30
22945,Danaus plexippus,43.73815,-80.955569,6768,2012-09-11,2012,9,11,15:30,16:30
22965,Danaus plexippus,43.743408,-80.946348,6770,2012-09-11,2012,9,11,16:30,17:00
22977,Danaus plexippus,43.744097,-80.947353,6772,2012-09-11,2012,9,11,16:30,17:00
22980,Danaus plexippus,43.742601,-80.949737,6773,2012-09-11,2012,9,11,16:30,17:30
23031,Danaus plexippus,42.09988,-82.492049,6788,2012-09-12,2012,9,12,02:09,03:09
23038,Danaus plexippus,45.56051,-73.557675,6790,2012-09-12,2012,9,12,17:09,18:09
23043,Danaus plexippus,45.360707,-75.771997,6791,2012-09-12,2012,9,12,17:43,18:43
23066,Danaus plexippus,43.759465,-79.158549,6808,2012-09-01,2012,9,1,01:58,02:58
23072,Danaus plexippus,43.745914,-79.191588,6810,2012-09-01,2012,9,1,03:01,04:01
23091,Danaus plexippus,43.728395,-80.969786,6814,2012-09-12,2012,9,12,14:00,14:30
23133,Danaus plexippus,43.759465,-79.158549,6832,2012-09-03,2012,9,3,21:30,22:30
23144,Danaus plexippus,45.613922,-72.939359,6841,2012-09-14,2012,9,14,10:39,11:39
23156,Danaus plexippus,42.09988,-82.492049,6842,2012-09-13,2012,9,13,11:09,12:09
23163,Danaus plexippus,43.741304,-80.948574,6818,2012-09-13,2012,9,13,10:45,16:00
23178,Danaus plexippus,43.745291,-80.945851,6849,2012-09-13,2012,9,13,11:45,12:30
23183,Danaus plexippus,43.740862,-80.951425,6851,2012-09-13,2012,9,13,11:45,12:30
23194,Danaus plexippus,43.728395,-80.969786,6852,2012-09-13,2012,9,13,14:00,14:30
23399,Danaus plexippus,45.046804,-78.493999,6916,2012-05-19,2012,5,19,08:09,09:09
23420,Danaus plexippus,45.077117,-78.707299,6923,2012-05-20,2012,5,20,09:09,10:09
23440,Danaus plexippus,45.17075,-78.854526,6930,2012-05-20,2012,5,20,09:09,10:09
23447,Danaus plexippus,45.257622,-78.882475,6934,2012-05-20,2012,5,20,09:09,10:09
23461,Danaus plexippus,45.238398,-78.824193,6937,2012-05-20,2012,5,20,09:09,10:09
23472,Danaus plexippus,45.246032,-78.798537,6939,2012-05-20,2012,5,20,10:09,11:09
23485,Danaus plexippus,45.164177,-78.587458,6944,2012-05-21,2012,5,21,10:09,11:09
23500,Danaus plexippus,45.261337,-78.57608,6948,2012-05-21,2012,5,21,11:09,12:09
23510,Danaus plexippus,44.996866,-78.433164,6951,2012-05-23,2012,5,23,11:09,12:09
23517,Danaus plexippus,45.164071,-78.491328,6953,2012-05-24,2012,5,24,11:09,12:09
23538,Danaus plexippus,43.261649,-79.767598,6959,2012-09-14,2012,9,14,15:00,16:00
23544,Danaus plexippus,45.429468,-75.982459,6962,2012-09-16,2012,9,16,14:00,14:30
23551,Danaus plexippus,43.838692,-78.967478,6963,2012-09-16,2012,9,16,09:20,13:00
23563,Danaus plexippus,43.728395,-80.969786,6965,2012-09-16,2012,9,16,13:45,14:15
23617,Danaus plexippus,42.09988,-82.492049,6973,2012-09-16,2012,9,16,11:09,12:09
23623,Danaus plexippus,45.389308,-75.707635,6978,2012-09-17,2012,9,17,04:09,05:09
23629,Danaus plexippus,45.402854,-75.585412,6979,2012-09-17,2012,9,17,04:09,05:09
23635,Danaus plexippus,45.395381,-75.513286,6980,2012-09-17,2012,9,17,04:09,05:09
23647,Danaus plexippus,45.27961,-65.687406,6985,2012-09-18,2012,9,18,03:09,04:09
23668,Danaus plexippus,45.081511,-78.372088,6990,2012-05-29,2012,5,29,05:09,06:09
23685,Danaus plexippus,45.341639,-78.819652,6994,2012-06-05,2012,6,5,05:09,06:09
23715,Danaus plexippus,45.368665,-78.724215,7000,2012-06-05,2012,6,5,06:09,07:09
23736,Danaus plexippus,45.189074,-78.820349,7005,2012-06-05,2012,6,5,06:09,07:09
23745,Danaus plexippus,44.893326,-79.855011,7006,2012-06-09,2012,6,9,06:09,07:09
23748,Danaus plexippus,45.21709,-78.418721,7007,2012-06-12,2012,6,12,06:09,07:09
23763,Danaus plexippus,45.017567,-78.533659,7012,2012-06-13,2012,6,13,07:09,08:09
23780,Danaus plexippus,45.090396,-78.143794,7016,2012-06-16,2012,6,16,07:09,08:09
23818,Danaus plexippus,41.910874,-82.509352,7033,2012-09-19,2012,9,19,20:35,21:35
23829,Danaus plexippus,45.084738,-75.482759,7034,2012-09-12,2012,9,12,12:45,15:30
23834,Danaus plexippus,45.360722,-75.772008,7035,2012-09-17,2012,9,17,14:30,15:15
23836,Danaus plexippus,45.359538,-75.780248,7036,2012-09-17,2012,9,17,15:30,16:00
23841,Danaus plexippus,45.389308,-75.707635,7037,2012-09-17,2012,9,17,16:15,16:45
23883,Danaus plexippus,44.4675,-63.6571,7050,2012-09-18,2012,9,18,08:09,09:09
23893,Danaus plexippus,44.8504,-63.3485,7052,2012-09-14,2012,9,14,08:09,09:09
23939,Danaus plexippus,45.557218,-73.559593,7068,2012-09-20,2012,9,20,16:33,17:33
23943,Danaus plexippus,45.56051,-73.557675,7069,2012-09-20,2012,9,20,16:46,17:46
23944,Danaus plexippus,49.563887,-121.417219,7070,2012-09-15,2012,9,15,18:23,19:23
23948,Danaus plexippus,43.759465,-79.158549,7071,2012-09-05,2012,9,5,16:15,17:00
23952,Danaus plexippus,43.759465,-79.158549,7072,2012-09-06,2012,9,6,00:23,01:23
23961,Danaus plexippus,42.09988,-82.492049,7074,2012-09-20,2012,9,20,11:09,12:09
23978,Danaus plexippus,42.09988,-82.492049,7080,2012-09-21,2012,9,21,03:09,04:09
23981,Danaus plexippus,43.745914,-79.191588,7081,2012-09-08,2012,9,8,16:01,17:01
23986,Danaus plexippus,45.352105,-75.816189,7086,2012-09-16,2012,9,16,10:30,11:30
23988,Danaus plexippus,45.361227,-75.805439,7087,2012-09-20,2012,9,20,11:30,12:15
23991,Danaus plexippus,43.759465,-79.158549,7088,2012-09-08,2012,9,8,22:21,23:21
24014,Danaus plexippus,43.745291,-80.945851,7092,2012-09-21,2012,9,21,16:00,17:15
24015,Danaus plexippus,43.759465,-79.158549,7093,2012-09-09,2012,9,9,00:30,01:30
24032,Danaus plexippus,45.044196,-78.421564,7097,2012-06-17,2012,6,17,10:09,11:09
24040,Danaus plexippus,44.984665,-78.198522,7098,2012-06-20,2012,6,20,11:09,12:09
24045,Danaus plexippus,43.759465,-79.158549,7099,2012-09-10,2012,9,10,13:34,14:34
24072,Danaus plexippus,45.008778,-66.947361,7108,2012-09-22,2012,9,22,06:09,07:09
24077,Danaus plexippus,45.164056,-78.587845,7112,2012-06-21,2012,6,21,10:09,11:09
24085,Danaus plexippus,44.988854,-78.199732,7113,2012-06-20,2012,6,20,10:09,11:09
24104,Danaus plexippus,44.499,-63.526,7122,2012-09-23,2012,9,23,16:40,16:52
24109,Danaus plexippus,43.838692,-78.967478,7123,2012-09-23,2012,9,23,09:30,15:00
24121,Danaus plexippus,42.281315,-81.843842,7124,2012-09-23,2012,9,23,22:05,23:05
24128,Danaus plexippus,44.421681,-79.823717,7128,2012-06-23,2012,6,23,05:09,06:09
24141,Danaus plexippus,45.142129,-78.433183,7132,2012-06-26,2012,6,26,05:09,06:09
24157,Danaus plexippus,45.056892,-78.989994,7134,2012-06-29,2012,6,29,05:09,06:09
24185,Danaus plexippus,45.142129,-78.433183,7142,2012-06-30,2012,6,30,06:09,07:09
24202,Danaus plexippus,45.182571,-78.425748,7146,2012-06-30,2012,6,30,06:09,07:09
24208,Danaus plexippus,45.184893,-78.423103,7147,2012-06-30,2012,6,30,06:09,07:09
24221,Danaus plexippus,44.960187,-78.747398,7148,2012-07-01,2012,7,1,06:09,07:09
24239,Danaus plexippus,45.026538,-78.781774,7153,2012-07-01,2012,7,1,07:09,08:09
24244,Danaus plexippus,45.023634,-78.757296,7155,2012-07-01,2012,7,1,07:09,08:09
24273,Danaus plexippus,45.164071,-78.491328,7158,2012-07-03,2012,7,3,07:09,08:09
24314,Danaus plexippus,44.154578,-79.193266,7164,2012-07-08,2012,7,8,08:09,09:09
24339,Danaus plexippus,44.192518,-79.214741,7165,2012-07-08,2012,7,8,08:09,09:09
24354,Danaus plexippus,44.226325,-79.250602,7167,2012-07-08,2012,7,8,08:09,09:09
24363,Danaus plexippus,44.243513,-79.242094,7168,2012-07-08,2012,7,8,08:09,09:09
24378,Danaus plexippus,45.180431,-78.60036,7169,2012-07-10,2012,7,10,09:09,10:09
24404,Danaus plexippus,44.990253,-78.456509,7172,2012-07-10,2012,7,10,09:09,10:09
24420,Danaus plexippus,45.230102,-78.437287,7174,2012-07-11,2012,7,11,09:09,10:09
24431,Danaus plexippus,45.234303,-78.412144,7176,2012-07-11,2012,7,11,09:09,10:09
24470,Danaus plexippus,44.928153,-78.595754,7178,2012-07-14,2012,7,14,09:09,10:09
24485,Danaus plexippus,44.952276,-78.597656,7180,2012-07-14,2012,7,14,09:09,10:09
24496,Danaus plexippus,44.899041,-78.616807,7181,2012-07-14,2012,7,14,09:09,10:09
24508,Danaus plexippus,44.906246,-78.713485,7183,2012-07-14,2012,7,14,09:09,10:09
24516,Danaus plexippus,44.934643,-78.803331,7188,2012-07-18,2012,7,18,05:09,06:09
24533,Danaus plexippus,43.759465,-79.158549,7192,2012-09-11,2012,9,11,00:19,01:19
24559,Danaus plexippus,43.745291,-80.945851,7196,2012-09-25,2012,9,25,15:00,16:15
24572,Danaus plexippus,43.741228,-80.952634,7198,2012-09-25,2012,9,25,15:00,16:15
24581,Danaus plexippus,43.741304,-80.948574,7201,2012-09-25,2012,9,25,12:00,16:15
24610,Danaus plexippus,46.583706,-66.029624,7207,2012-08-30,2012,8,30,16:30,17:30
24633,Danaus plexippus,44.8504,-63.3485,7213,2012-09-26,2012,9,26,08:09,09:09
24664,Danaus plexippus,45.051536,-66.893846,7224,2012-09-27,2012,9,27,06:09,07:09
24669,Danaus plexippus,43.817317,-79.072284,7227,2012-09-27,2012,9,27,17:00,17:15
24691,Danaus plexippus,43.728395,-80.969786,7230,2012-09-27,2012,9,27,15:15,15:45
24712,Danaus plexippus,45.361227,-75.805439,7237,2012-09-24,2012,9,24,08:57,09:57
24713,Danaus plexippus,45.358197,-75.80398,7238,2012-09-24,2012,9,24,08:58,09:58
24714,Danaus plexippus,45.541049,-73.641948,7239,2012-09-21,2012,9,21,09:09,10:09
24715,Danaus plexippus,45.305143,-75.103473,7240,2012-09-23,2012,9,23,09:10,10:10
24716,Danaus plexippus,45.415026,-73.245667,7241,2012-09-23,2012,9,23,09:12,10:12
24723,Danaus plexippus,45.56051,-73.557675,7243,2012-09-27,2012,9,27,09:30,10:30
24784,Danaus plexippus,44.964499,-78.761612,7267,2012-07-21,2012,7,21,10:09,11:09
24797,Danaus plexippus,45.073374,-78.756486,7272,2012-07-25,2012,7,25,11:09,12:09
24801,Danaus plexippus,45.089139,-78.762059,7274,2012-07-25,2012,7,25,11:09,12:09
24807,Danaus plexippus,44.990253,-78.456509,7275,2012-07-27,2012,7,27,11:09,12:09
24830,Danaus plexippus,41.784694,-82.666353,7280,2012-08-04,2012,8,4,09:30,11:00
24841,Danaus plexippus,41.802036,-82.646826,7281,2012-08-04,2012,8,4,11:00,11:15
24863,Danaus plexippus,41.802244,-82.63827,7282,2012-08-04,2012,8,4,11:30,14:00
24893,Danaus plexippus,43.838692,-78.967478,7290,2012-09-29,2012,9,29,10:00,13:00
24922,Danaus plexippus,45.017567,-78.533659,7296,2012-08-20,2012,8,20,08:09,09:09
24924,Danaus plexippus,45.095734,-78.438281,7297,2012-08-20,2012,8,20,08:09,09:09
24926,Danaus plexippus,45.115689,-78.426016,7298,2012-08-20,2012,8,20,08:09,09:09
24928,Danaus plexippus,45.142129,-78.433183,7299,2012-08-20,2012,8,20,09:09,10:09
24931,Danaus plexippus,45.168322,-78.457387,7301,2012-08-20,2012,8,20,09:09,10:09
24940,Danaus plexippus,45.082314,-78.659363,7305,2012-08-21,2012,8,21,09:09,10:09
24943,Danaus plexippus,44.899399,-78.614672,7306,2012-08-22,2012,8,22,09:09,10:09
24946,Danaus plexippus,45.109151,-78.641709,7307,2012-09-03,2012,9,3,09:09,10:09
24948,Danaus plexippus,45.102037,-78.646762,7308,2012-09-03,2012,9,3,09:09,10:09
24952,Danaus plexippus,45.082314,-78.659363,7309,2012-09-03,2012,9,3,09:09,10:09
24955,Danaus plexippus,45.075063,-78.655495,7310,2012-09-03,2012,9,3,09:09,10:09
24959,Danaus plexippus,45.061326,-78.656563,7311,2012-09-03,2012,9,3,09:09,10:09
24963,Danaus plexippus,45.073374,-78.756486,7313,2012-09-06,2012,9,6,09:09,10:09
24973,Danaus plexippus,43.728395,-80.969786,7315,2012-09-30,2012,9,30,14:00,14:45
24979,Danaus plexippus,43.838692,-78.967478,7316,2012-09-30,2012,9,30,10:00,14:00
25040,Danaus plexippus,43.696678,-79.255361,7347,2012-09-30,2012,9,30,19:59,20:59
25049,Danaus plexippus,45.343411,-75.879945,7353,2012-10-01,2012,10,1,16:00,16:30
25084,Danaus plexippus,44.4991,-63.5267,7365,2012-10-02,2012,10,2,18:00,18:05
25091,Danaus plexippus,45.279502,-66.069592,7368,2012-10-03,2012,10,3,04:10,05:10
25094,Danaus plexippus,44.670809,-63.554693,7371,2012-08-27,2012,8,27,08:23,09:23
25118,Danaus plexippus,45.120966,-74.083032,7394,2012-10-02,2012,10,2,11:55,12:55
25164,Danaus plexippus,42.09988,-82.492049,7409,2012-09-30,2012,9,30,10:10,11:10
25176,Danaus plexippus,42.09988,-82.492049,7411,2012-10-04,2012,10,4,10:10,11:10
25178,Danaus plexippus,45.070661,-67.038242,7413,2012-08-04,2012,8,4,14:33,15:33
25182,Danaus plexippus,45.079238,-67.046567,7415,2012-08-05,2012,8,5,14:49,15:49
25200,Danaus plexippus,49.457027,-117.470745,7424,2012-06-28,2012,6,28,12:29,13:29
25439,Danaus plexippus,43.838692,-78.967478,7495,2012-10-08,2012,10,8,12:00,15:10
25449,Danaus plexippus,44.180178,-76.620616,7497,2012-10-08,2012,10,8,11:15,12:50
25484,Danaus plexippus,43.759465,-79.158549,7506,2012-09-13,2012,9,13,19:51,20:51
25528,Danaus plexippus,47.01096,-67.59763,7520,2012-07-01,2012,7,1,13:00,13:15
25556,Danaus plexippus,43.759465,-79.158549,7538,2012-09-15,2012,9,15,17:47,18:47
25588,Danaus plexippus,44.60052,-66.90478,7548,2012-07-06,2012,7,6,15:15,16:15
25618,Danaus plexippus,47.2127,-67.98331,7558,2012-07-10,2012,7,10,10:00,11:45
25675,Danaus plexippus,47.22107,-67.99846,7579,2012-07-20,2012,7,20,12:20,12:55
25808,Danaus plexippus,45.912673,-66.730163,7639,2012-09-17,2012,9,17,14:18,15:18
25889,Danaus plexippus,43.266149,-79.776696,7674,2012-10-12,2012,10,12,10:56,11:56
25908,Danaus plexippus,45.504944,-66.131083,7690,2012-08-26,2012,8,26,17:53,18:53
25982,Danaus plexippus,46.630112,-53.164634,7724,2012-07-05,2012,7,5,08:56,09:56
25983,Danaus plexippus,46.630112,-53.164634,7725,2012-07-08,2012,7,8,08:10,09:10
25984,Danaus plexippus,46.630112,-53.164634,7726,2012-07-09,2012,7,9,08:10,09:10
25985,Danaus plexippus,46.630112,-53.164634,7727,2012-07-20,2012,7,20,09:10,10:10
25986,Danaus plexippus,46.630112,-53.164634,7728,2012-07-21,2012,7,21,09:10,10:10
25988,Danaus plexippus,46.630112,-53.164634,7730,2012-09-02,2012,9,2,09:10,10:10
25990,Danaus plexippus,46.630112,-53.164634,7731,2012-09-29,2012,9,29,09:10,10:10
25991,Danaus plexippus,46.630112,-53.164634,7732,2012-10-03,2012,10,3,09:10,10:10
25993,Danaus plexippus,46.630112,-53.164634,7733,2012-10-06,2012,10,6,09:10,10:10
26029,Danaus plexippus,50.7696,-103.7836,7745,2012-06-23,2012,6,23,09:30,16:00
26038,Danaus plexippus,45.536435,-75.93396,7751,2012-10-18,2012,10,18,11:15,14:30
26040,Danaus plexippus,44.652296,-66.832398,7753,2012-10-18,2012,10,18,11:50,12:50
26050,Danaus plexippus,44.78116,-63.686543,7758,2012-10-21,2012,10,21,14:39,14:41
26057,Danaus plexippus,43.743408,-80.946348,7763,2012-10-22,2012,10,22,13:00,14:15
26071,Danaus plexippus,43.724844,-80.800485,7768,2012-10-22,2012,10,22,15:15,16:00
26085,Danaus plexippus,45.383378,-74.174433,7772,2012-07-27,2012,7,27,09:00,11:00
26145,Danaus plexippus,48.319339,-123.546828,7799,2012-09-01,2012,9,1,10:42,11:42
26151,Danaus plexippus,43.298828,-79.794506,7801,2012-09-17,2012,9,17,16:56,17:56
26153,Danaus plexippus,43.302232,-79.800321,7802,2012-09-17,2012,9,17,17:00,18:00
26159,Danaus plexippus,41.949155,-82.519287,7803,2012-09-28,2012,9,28,17:06,18:06
26170,Danaus plexippus,42.037856,-82.509588,7806,2012-10-21,2012,10,21,17:37,18:37
26179,Danaus plexippus,43.838692,-78.967478,7809,2012-10-22,2012,10,22,14:45,15:20
26208,Danaus plexippus,43.982815,-77.739676,7830,2012-10-21,2012,10,21,09:30,10:45
26215,Danaus plexippus,45.287151,-75.804779,7834,2012-10-26,2012,10,26,18:04,19:04
26218,Danaus plexippus,45.353658,-75.645236,7836,2012-10-25,2012,10,25,14:00,14:00
26219,Danaus plexippus,45.305023,-75.823764,7837,2012-10-26,2012,10,26,15:30,15:30
26293,Danaus plexippus,45.077495,-67.061974,7884,2012-10-02,2012,10,2,14:00,14:30
26319,Danaus plexippus,45.587559,-72.012795,7904,2012-08-22,2012,8,22,11:25,12:05
26326,Danaus plexippus,45.587559,-72.012795,7906,2012-08-20,2012,8,20,09:11,10:11
26343,Danaus plexippus,45.075,-64.5487,7917,2012-07-10,2012,7,10,11:53,12:53
26358,Danaus plexippus,45.06814,-64.57927,7932,2012-07-22,2012,7,22,01:11,02:11
26359,Danaus plexippus,45.0715,-64.5497,7933,2012-07-27,2012,7,27,01:11,02:11
26360,Danaus plexippus,45.06819,-64.57927,7934,2012-07-28,2012,7,28,01:11,02:11
26395,Danaus plexippus,45.587559,-72.012795,7965,2012-08-11,2012,8,11,11:10,12:15
26401,Danaus plexippus,45.587559,-72.012795,7966,2012-08-08,2012,8,8,11:40,12:40
26409,Danaus plexippus,53.364997,-111.5308,7973,2012-09-15,2012,9,15,16:26,17:26
26410,Danaus plexippus,53.505252,-112.11638,7974,2012-08-27,2012,8,27,16:39,17:39
26411,Danaus plexippus,53.500534,-112.035917,7975,2012-07-30,2012,7,30,12:00,13:00
